"id","code","name"
gtin_42294211,"42294211","Bandejas de procedimientos o instrumentos especiales o a la medida para uso quirúrgico"
gtin_42294212,"42294212","Sets de instrumentos para cirugía urológica"
gtin_42294213,"42294213","Sets de instrumentos para cirugía por laparoscopia"
gtin_42294214,"42294214","Sets de instrumentos para cirugía de traqueotomía"
gtin_42294215,"42294215","Sets de instrumentos para cirugía de craneotomía"
gtin_42294216,"42294216","Sets de instrumentos para cirugía de angiografía"
gtin_42294217,"42294217","Sets de instrumentos para cirugía gastroscópica"
gtin_42294218,"42294218","Sets de instrumentos para cirugía de oído nariz y garganta ent"
gtin_42294219,"42294219","Sets de instrumentos para cirugía ortopédica"
gtin_42294220,"42294220","Sistemas de recuperación y entrega de sangre"
gtin_42294300,"42294300","Instrumentos de biopsia de invasiva mínima del pecho y suministros y equipo"
gtin_42294301,"42294301","Conductores o módulos de disparo o accesorios para biopsia de seno mínimamente invasiva"
gtin_42294302,"42294302","Unidades de carga premium para biopsia de seno mínimamente invasiva"
gtin_42294303,"42294303","Guías de aguja para biopsia de seno mínimamente invasiva"
gtin_42294304,"42294304","Instrumentos marcadores para biopsia de seno mínimamente invasiva"
gtin_42294305,"42294305","Unidades de vacío o accesorios para biopsia de seno mínimamente invasiva"
gtin_42294306,"42294306","Aguja de localización de seno"
gtin_42294400,"42294400","Sistemas cardiacos y vasculares"
gtin_42294401,"42294401","Sistemas de cosecha de venas"
gtin_42294402,"42294402","Sistemas de visualización coronaria"
gtin_42294500,"42294500","Instrumentos de especialidad oftálmica y productos relacionados"
gtin_42294501,"42294501","Conformadores o protectores para cirugía oftálmica"
gtin_42294502,"42294502","Pesas de párpados para cirugía oftálmica"
gtin_42294503,"42294503","Anillos de fijación para cirugía oftálmica"
gtin_42294504,"42294504","Instrumentos de membrana intraocular para cirugía oftálmica"
gtin_42294505,"42294505","Placas de párpado para cirugía oftálmica"
gtin_42294506,"42294506","Rotadores de núcleo para cirugía oftálmica"
gtin_42294507,"42294507","Fresas o manijas o removedores de anillos de óxido para uso oftálmico"
gtin_42294508,"42294508","Puntas de aguja de irrigación o aspiración para uso oftálmico"
gtin_42294509,"42294509","Agujas para cirugía oftálmica"
gtin_42294510,"42294510","Esponjas para cirugía oftálmica"
gtin_42294511,"42294511","Cuchillos o cuchillas o tijeras o accesorios para cirugía oftálmica"
gtin_42294512,"42294512","Protectores de ojos o sus accesorios"
gtin_42294513,"42294513","Kits de vitrectomía oftálmica"
gtin_42294514,"42294514","Sondas de borrado hemostático"
gtin_42294515,"42294515","Pulidores de lentes oftálmicos"
gtin_42294516,"42294516","Sujetadores de ojos o sus accesorios"
gtin_42294517,"42294517","Insertos ópticos"
gtin_42294518,"42294518","Sets de ajuste de insertos ópticos"
gtin_42294519,"42294519","Cucharas o curetas oftálmicas"
gtin_42294520,"42294520","Sujetadores de lentes o accesorios para uso oftálmico"
gtin_42294521,"42294521","Componentes de combado escleral"
gtin_42294522,"42294522","Sets de punctum de tapón para uso oftálmico"
gtin_42294523,"42294523","Suministros para cirugía plástica oftálmica o sus productos relacionados"
gtin_42294524,"42294524","Magnetos de ojos para cirugía oftálmica"
gtin_42294525,"42294525","Sets de instrumentos médicos oftálmicos"
gtin_42294526,"42294526","Dilatadores o sets de lagrimales"
gtin_42294527,"42294527","Gas intraocular"
gtin_42294528,"42294528","Agente visco elástico o dispositivo visco quirúrgico"
gtin_42294529,"42294529","Cistotomo"
gtin_42294530,"42294530","Lente de vitrectomía"
gtin_42294531,"42294531","Lente láser para uso oftálmico"
gtin_42294600,"42294600","Productos de autotransfusión"
gtin_42294601,"42294601","Bolsas de autotransfusión o transferencia de sangre"
gtin_42294602,"42294602","Kits de contenedores de autotransfusión o kits centrífugos"
gtin_42294603,"42294603","Unidades de autotransfusión"
gtin_42294604,"42294604","Filtros de autotransfusión"
gtin_42294605,"42294605","Reservorios o sus accesorios de autotransfusión"
gtin_42294606,"42294606","Sets o kits de tubos de autotransfusión"
gtin_42294607,"42294607","Válvulas de autotransfusión"
gtin_42294700,"42294700","Equipo de perfusión de corazón abierto y monitores y accesorios y productos relacionados"
gtin_42294701,"42294701","Máquinas o accesorios de corazón y pulmones"
gtin_42294702,"42294702","Bombas y accesorios de balón intra aórtico"
gtin_42294703,"42294703","Dispositivos o accesorios de succión intra cardíaca"
gtin_42294704,"42294704","Filtros de perfusión o productos relacionados"
gtin_42294705,"42294705","Monitores de parámetros de sangre de perfusión o accesorios o productos relacionados"
gtin_42294706,"42294706","Trampas de burbujas de perfusión"
gtin_42294707,"42294707","Sets de cardioplegia de perfusión"
gtin_42294708,"42294708","Reservorios de cardiotomía de perfusión"
gtin_42294709,"42294709","Sistemas centrífugos de perfusión o accesorios"
gtin_42294710,"42294710","Equipos o accesorios calentadores o enfriadores o duales calentadores o enfriadores de perfusión "
gtin_42294711,"42294711","Hemoconcentradores de perfusión o accesorios"
gtin_42294712,"42294712","Monitores de saturación de oxígeno o hematocritos de perfusión o accesorios"
gtin_42294713,"42294713","Oxigenadores de perfusión o accesorios"
gtin_42294714,"42294714","Cabezas de bombas de perfusión "
gtin_42294715,"42294715","Tubos de empaque de bombas de perfusión"
gtin_42294716,"42294716","Reservorios venosos de perfusión"
gtin_42294717,"42294717","Dispositivos de asistencia ventricular"
gtin_42294718,"42294718","Bombas de perfusión"
gtin_42294719,"42294719","Reservorios cardiovasculares"
gtin_42294720,"42294720","Agujas de monitoreo de temperatura"
gtin_42294721,"42294721","Punzones aórticos"
gtin_42294722,"42294722","Sets de drenaje ventricular"
gtin_42294723,"42294723","Kits de inserción de bomba de inflar intra aórtica"
gtin_42294724,"42294724","Introductor de bomba de inflar intra aórtica"
gtin_42294800,"42294800","Endoscopios y accesorios y productos relacionados"
gtin_42294801,"42294801","Endoscopios rígidos o accesorios o productos relacionados"
gtin_42294802,"42294802","Endoscopios flexibles o accesorios o productos relacionados"
gtin_42294803,"42294803","Cistouretroscopios"
gtin_42294804,"42294804","Resectoscopios"
gtin_42294805,"42294805","Laparascopios o telescopios laparoscópicos"
gtin_42294806,"42294806","Cistoscopios"
gtin_42294807,"42294807","Esfinterómetros endoscópicos"
gtin_42294808,"42294808","Esofagoscopios o sus accesorios"
gtin_42294900,"42294900","Instrumentos endoscópicos y suministros accesorios y productos relacionados"
gtin_42294901,"42294901","Posicionadores o sujetadores de endoscopios o instrumentos"
gtin_42294902,"42294902","Aplicadores o elevadores de endoscopios"
gtin_42294903,"42294903","Agujas de aspiración o biopsia endoscópica"
gtin_42294904,"42294904","Bloques de mordida o correas endoscópicas"
gtin_42294905,"42294905","Cepillos de limpieza endoscópica o productos relacionados"
gtin_42294906,"42294906","Instrumentos de cortar para uso endoscópico"
gtin_42294907,"42294907","Cepillos de citología endoscópica o microbiología"
gtin_42294908,"42294908","Pinzas o disectores o agarraderas o fórceps o ligantes endoscópicos"
gtin_42294909,"42294909","Dilatadores o dispositivos inflables endoscópicos o productos relacionados"
gtin_42294910,"42294910","Electrodos o cables endoscópicos"
gtin_42294911,"42294911","Kits de fijación endoscópica"
gtin_42294912,"42294912","Sistemas o accesorios de manejo de fluido endoscópico"
gtin_42294913,"42294913","Balones hemostáticos o agujas o tubos o accesorios endoscópicos"
gtin_42294914,"42294914","Sets de instrumentos endoscópicos"
gtin_42294915,"42294915","Desplegadores de instrumentos endoscópicos"
gtin_42294916,"42294916","Filtros de insuflación endoscópica "
gtin_42294917,"42294917","Agujas de insuflación endoscópica"
gtin_42294918,"42294918","Tubos de insuflación endoscópica"
gtin_42294919,"42294919","Introductores o alambres guía o alambres de deslizamiento endoscópicos"
gtin_42294920,"42294920","Instrumentos o accesorios láser endoscópicos"
gtin_42294921,"42294921","Sistemas de empujadores de nudos o de entrega endoscópicos"
gtin_42294922,"42294922","Ligantes endoscópicos"
gtin_42294923,"42294923","Manipuladores endoscópicos"
gtin_42294924,"42294924","Instrumentos o accesorios manuales monopolares o bipolares para endoscopia o productos relacionados"
gtin_42294925,"42294925","Agujas o punzones para endoscopia"
gtin_42294926,"42294926","Sobre tubos para endoscopia"
gtin_42294927,"42294927","Paquetes o bandejas o kits de instrumentos para endoscopia"
gtin_42294928,"42294928","Sondas para endoscopia"
gtin_42294929,"42294929","Retractores para endoscopia"
gtin_42294930,"42294930","Pinzas o alambres de pinzas o accesorios para endoscopia"
gtin_42294931,"42294931","Fórceps o dispositivos de recuperación de especímenes para endoscopia"
gtin_42294933,"42294933","Puntas de irrigación o succión o sondas de coagulación o accesorios para endoscopia"
gtin_42294934,"42294934","Dispositivos de sutura para endoscopia"
gtin_42294935,"42294935","Trocar o funda u obturador o cánula para endoscopia"
gtin_42294936,"42294936","Elementos de trabajo o canales de trabajo para endoscopia"
gtin_42294937,"42294937","Dispositivos reductores de empañe para endoscopia o espejos"
gtin_42294938,"42294938","Tapas sellantes para endoscopia"
gtin_42294939,"42294939","Válvulas o accesorios para endoscopia"
gtin_42294940,"42294940","Convertidores para endoscopia"
gtin_42294941,"42294941","Sets de drenaje biliar para endoscopia"
gtin_42294942,"42294942","Sellos de instrumentos para endoscopia"
gtin_42294943,"42294943","Unidades de válvulas para endoscopia"
gtin_42294944,"42294944","Kits de accesorios para endoscopia"
gtin_42294945,"42294945","Esponjas para endoscopia"
gtin_42294946,"42294946","Mordazas para endoscopia"
gtin_42294947,"42294947","Diafragmas para endoscopia"
gtin_42294948,"42294948","Piezas bucales para endoscopia"
gtin_42294949,"42294949","Manijas de guía de alambre para endoscopia"
gtin_42294950,"42294950","Brocas o taladros para endoscopia"
gtin_42294951,"42294951","Sets de instrumentos para uniones pequeñas para endoscopia"
gtin_42294952,"42294952","Recuperadores o sets para endoscopia"
gtin_42294953,"42294953","Extractores para endoscopia"
gtin_42294954,"42294954","Dispositivos o accesorios para remover especímenes o tejidos para endoscopia"
gtin_42294955,"42294955","Ganchos o accesorios para endoscopia"
gtin_42294956,"42294956","Localizadores de guía de alambre para endoscopia"
gtin_42294957,"42294957","Cuchillas de afeitar o accesorios para endoscopia"
gtin_42294958,"42294958","Aditamentos y accesorios de cortar y sellar vasos para endoscopia"
gtin_42295000,"42295000","Equipo endoscópico y accesorios y productos relacionados"
gtin_42295001,"42295001","Unidades o accesorios de mantenimiento para endoscopia"
gtin_42295002,"42295002","Gabinetes de almacenamiento o accesorios para endoscopia"
gtin_42295003,"42295003","Colgadores de pared o accesorios para endoscopia"
gtin_42295004,"42295004","Carritos de equipos o procedimientos o accesorios para endoscopia"
gtin_42295005,"42295005","Sets de equipos endoscópicos"
gtin_42295006,"42295006","Unidades de sonda de calor o sondas de calor o accesorios para endoscopia"
gtin_42295007,"42295007","Sistemas de imágenes o accesorios para endoscopia"
gtin_42295008,"42295008","Unidades o accesorios de insuflación o distensión para endoscopia"
gtin_42295009,"42295009","Fuentes de luz quirúrgica o accesorios para endoscopia"
gtin_42295010,"42295010","Impresoras o accesorios para endoscopia"
gtin_42295011,"42295011","Video cámaras o grabadoras o adaptadores o accesorios para endoscopia"
gtin_42295012,"42295012","Botellas de agua o accesorios para endoscopia"
gtin_42295013,"42295013","Protectores o cubiertas de puntas de endoscopios"
gtin_42295014,"42295014","Estuches de instrumentos para endoscopia"
gtin_42295015,"42295015","Lentes endoscópicos"
gtin_42295016,"42295016","Video cable quirúrgico o endoscópico"
gtin_42295100,"42295100","Equipo quirúrgico y accesorios y productos relacionados"
gtin_42295101,"42295101","Puestos de lavamanos para uso quirúrgico"
gtin_42295102,"42295102","Equipos o accesorios para criocirugía"
gtin_42295103,"42295103","Mesas o accesorios para procedimientos de cesáreas o salas de partos o productos relacionados"
gtin_42295104,"42295104","Equipo electro quirúrgico o electro cauterizante"
gtin_42295105,"42295105","Mesas de instrumentos para uso quirúrgico u obstétrico o accesorios o productos relacionados"
gtin_42295106,"42295106","Bandejas mayo para el canto o puestos mayo para uso quirúrgico o sus accesorios"
gtin_42295107,"42295107","Carritos para estuches de salas de cirugía o carritos de procedimiento o gabinetes de pared o accesorios"
gtin_42295108,"42295108","Mesas de fractura de pacientes para salas de cirugía o mesas ortopédicas o accesorios o productos relacionados"
gtin_42295109,"42295109","Baldes para salas de cirugía o accesorios o productos relacionados"
gtin_42295111,"42295111","Dispositivos de posicionamiento de los pacientes para salas de cirugía o accesorios"
gtin_42295112,"42295112","Mesas de procedimientos para salas de cirugía o accesorios o productos relacionados"
gtin_42295114,"42295114","Equipos de facoemulsificación o extrusión o accesorios para cirugía oftálmica"
gtin_42295115,"42295115","Taburetes de cirujanos o accesorios"
gtin_42295116,"42295116","Escalones para salas de cirugía o accesorios"
gtin_42295118,"42295118","Equipos de bombas de irrigación para uso quirúrgico o lavado pulsado o accesorios con o sin succión"
gtin_42295119,"42295119","Láseres para uso quirúrgico o accesorios"
gtin_42295120,"42295120","Litotriptores o accesorios para uso quirúrgico"
gtin_42295121,"42295121","Microscopios o lupas o magnificadores o accesorios para uso quirúrgico"
gtin_42295122,"42295122","Torniquetes neumáticos o eléctricos o accesorios para uso quirúrgico"
gtin_42295123,"42295123","Máquinas de succión o extractores al vacío o aspiradores quirúrgicos ultrasónicos o reguladores o accesorios para uso quirúrgico"
gtin_42295124,"42295124","Evacuadores de humo o accesorios para uso quirúrgico"
gtin_42295125,"42295125","Mesas urológicas o accesorios para uso quirúrgico"
gtin_42295126,"42295126","Equipos de cirugía fragmatoma de retina vítrea para cirugía oftálmica"
gtin_42295127,"42295127","Equipos o accesorios de microcirugía"
gtin_42295128,"42295128","Instrumentos quirúrgicos maxilofaciales o accesorios"
gtin_42295129,"42295129","Dispensadores de medicamentos para salas de cirugía o productos relacionados"
gtin_42295130,"42295130","Tubos o accesorios de conexión de instrumentos quirúrgicos"
gtin_42295131,"42295131","Puestos o accesorios de equipos quirúrgicos"
gtin_42295132,"42295132","Estuches o accesorios para equipos quirúrgicos"
gtin_42295133,"42295133","Estantes de tornillos ortopédicos o accesorios"
gtin_42295134,"42295134","Sets o accesorios de suministro quirúrgico general"
gtin_42295135,"42295135","Dispositivos o accesorios de control ortopédico"
gtin_42295136,"42295136","Instrumentos de control para uso quirúrgico"
gtin_42295137,"42295137","Equipos o suministros o accesorios para gastroenterología"
gtin_42295138,"42295138","Dispositivos o accesorios de dilatación urológica para uso quirúrgico"
gtin_42295139,"42295139","Rollos de instrumentos para instrumentos quirúrgicos o accesorios"
gtin_42295140,"42295140","Gabinetes o muebles para instrumentos quirúrgicos"
gtin_42295141,"42295141","Kit de salvamento de sangre intra operativa"
gtin_42295142,"42295142","Máquina de salvamento de sangre intra operativa"
gtin_42295143,"42295143","Accesorios o aditamentos electro quirúrgicos o electro cauterizantes"
gtin_42295144,"42295144","Unidad de microondas quirúrgico"
gtin_42295145,"42295145","Depilador tipo aguja"
gtin_42295146,"42295146","Depilador tipo pinza"
gtin_42295147,"42295147","Instrumento de ultrasonido para uso quirúrgico"
gtin_42295148,"42295148","Sistema de navegación para uso quirúrgico"
gtin_42295200,"42295200","Equipo quirúrgico de energía y accesorios y productos relacionados"
gtin_42295201,"42295201","Dermotomos o aparatos para dermoabrasión o dermoreticulador para uso quirúrgico o accesorios"
gtin_42295202,"42295202","Sierras eléctricas o de pila o neumáticas o colocadores de tornillos o accesorios para uso quirúrgico"
gtin_42295203,"42295203","Sets o accesorios de equipos eléctricos para uso quirúrgico"
gtin_42295204,"42295204","Escariadores para uso quirúrgico"
gtin_42295205,"42295205","Equipos de afeitado o piezas de mano o cuchillas o accesorios para uso quirúrgico"
gtin_42295206,"42295206","Unidades de cirugía endoscópica"
gtin_42295207,"42295207","Guía o manga para taladro de uso quirúrgico"
gtin_42295300,"42295300","Suministros y accesorios para cirugía de corazón abierto y productos relacionados"
gtin_42295301,"42295301","Sopladores o vaporizadores o accesorios de uso quirúrgico"
gtin_42295302,"42295302","Cánulas de perfusión de uso quirúrgico"
gtin_42295303,"42295303","Catéteres o conectores o accesorios de uso quirúrgico"
gtin_42295304,"42295304","Almohadillas para nervios frénicos o almohadas cardíacas de uso quirúrgico"
gtin_42295305,"42295305","Torniquetes u oclusores vasculares o ligantes o accesorios de uso quirúrgico"
gtin_42295306,"42295306","Lanzaderas de vasos o cintas de retracción de uso quirúrgico"
gtin_42295307,"42295307","Decapantes de arteria carótida o accesorios de uso quirúrgico"
gtin_42295308,"42295308","Sets de perfusión coronaria"
gtin_42295400,"42295400","Suministros quirúrgicos auxiliares"
gtin_42295401,"42295401","Lápices de cauterización operados mediante pilas de uso quirúrgico"
gtin_42295402,"42295402","Esferos para marcar de uso quirúrgico"
gtin_42295405,"42295405","Introductores o ganchos de guía o guías de alambre o deslizadores de alambre para cirugía no endoscópica o procedimientos de corazón abierto"
gtin_42295406,"42295406","Esponja especial para laparotomía o detectable por rayos x o de uso quirúrgico"
gtin_42295407,"42295407","Máscaras para pacientes de uso quirúrgico"
gtin_42295408,"42295408","Cepillos para manos para cirujanos o soluciones o accesorios"
gtin_42295409,"42295409","Aplicadores de uso quirúrgico"
gtin_42295410,"42295410","Sets o paquetes de cuencas de uso quirúrgico"
gtin_42295411,"42295411","Sujetadores o interruptores de cuchilla de uso quirúrgico"
gtin_42295413,"42295413","Cepillos de canal de uso quirúrgico"
gtin_42295414,"42295414","Paquetes para procedimientos especiales o a la medida de uso quirúrgico"
gtin_42295415,"42295415","Fundas para equipos de uso quirúrgico"
gtin_42295416,"42295416","Evacuadores de uso quirúrgico"
gtin_42295417,"42295417","Fundas o manijas para luces de uso quirúrgico"
gtin_42295418,"42295418","Esterillas magnéticas de uso quirúrgico"
gtin_42295419,"42295419","Estimuladores de nervios o accesorios de uso quirúrgico"
gtin_42295420,"42295420","Catéteres endoscópicos o quirúrgicos o kits de cateterización o bolsas de drenaje"
gtin_42295421,"42295421","Lavado de preparación o soluciones de pintura para uso quirúrgico"
gtin_42295422,"42295422","Lavado o kits de preparación del paciente para uso quirúrgico"
gtin_42295423,"42295423","Mostradores de instrumentos afilados o esponjas para uso quirúrgico "
gtin_42295424,"42295424","Kits de afeitado o cuchillas de preparación o corta uñas para uso quirúrgico"
gtin_42295425,"42295425","Palitos o lápices o cristales de nitrato de plata para uso quirúrgico"
gtin_42295426,"42295426","Trampas o contenedores de recolección de especímenes para uso quirúrgico"
gtin_42295427,"42295427","Cepillos para instrumentos estériles o estiletes instrumentales o pañitos limpiadores de instrumentos para uso quirúrgico"
gtin_42295428,"42295428","Tubos o accesorios de irrigación o succión para uso quirúrgico"
gtin_42295431,"42295431","Cortinas transparentes de incisión o bolsas para instrumentos para uso quirúrgico"
gtin_42295433,"42295433","Catéteres urológicos o accesorios para uso quirúrgico"
gtin_42295435,"42295435","Protectores o escudos para oídos"
gtin_42295436,"42295436","Anillos de anastomosis"
gtin_42295437,"42295437","Sets de utensilios o gabinetes o accesorios para uso quirúrgico"
gtin_42295439,"42295439","Alisadores de hueso para uso ortopédico"
gtin_42295440,"42295440","Adaptadores de catéteres endoscópicos"
gtin_42295441,"42295441","Sets de recuperación para uso quirúrgico"
gtin_42295445,"42295445","Insertos de bandejas para aparatos quirúrgicos"
gtin_42295446,"42295446","Retenedores de órganos internos"
gtin_42295448,"42295448","Guardas de salpicaduras o accesorios para uso quirúrgico"
gtin_42295450,"42295450","Cargadores de baldes o accesorios para uso quirúrgico"
gtin_42295451,"42295451","Guantes de preparación para uso quirúrgico"
gtin_42295452,"42295452","Tazas de preparación para uso quirúrgico"
gtin_42295453,"42295453","Drenajes o sets o accesorios para uso quirúrgico"
gtin_42295454,"42295454","Protectores de mano para uso quirúrgico"
gtin_42295455,"42295455","Kits de resina para reparación craneal"
gtin_42295456,"42295456","Fieltros para uso quirúrgico"
gtin_42295457,"42295457","Lentes o capuchas de cascos para uso quirúrgico"
gtin_42295458,"42295458","Equipos para secar o empolvar guantes quirúrgicos"
gtin_42295459,"42295459","Dispositivos para decantar fluidos para uso quirúrgico"
gtin_42295460,"42295460","Capas protectoras para implantes ortopédicos"
gtin_42295461,"42295461","Pegamento para tejidos o sistemas o aplicadores o accesorios"
gtin_42295462,"42295462","Catéteres uro dinámicos o accesorios"
gtin_42295463,"42295463","Catéteres uretrales"
gtin_42295464,"42295464","Solución para preservación de órganos"
gtin_42295465,"42295465","Sistema de monitoreo neurofisiológico"
gtin_42295466,"42295466","Cemento para huesos para uso quirúrgico"
gtin_42295467,"42295467","Mezcladora de cemento para huesos para uso quirúrgico"
gtin_42295468,"42295468","Inyector de cemento para huesos o accesorios para uso quirúrgico"
gtin_42295469,"42295469","Kits de cemento para huesos o accesorios para uso quirúrgico"
gtin_42295470,"42295470","Sistema de concentración de plaquetas"
gtin_42295471,"42295471","Sistema de aspiración de médula ósea"
gtin_42295500,"42295500","Implantes quirúrgico y ensanchadores y extensores y alambres quirúrgicos y productos relacionados"
gtin_42295502,"42295502","Implantes de tejido humano"
gtin_42295503,"42295503","Puertos de infusión implantables o accesorios"
gtin_42295505,"42295505","Implantes oftálmicos"
gtin_42295506,"42295506","Implantes maxilofaciales bucales o sets"
gtin_42295508,"42295508","Implantes para otolaringología o sets"
gtin_42295509,"42295509","Implantes plásticos o cosméticos o expansores de tejidos o sets"
gtin_42295510,"42295510","Barreras de adhesión para uso quirúrgico"
gtin_42295511,"42295511","Estimuladores de hueso para uso quirúrgico"
gtin_42295512,"42295512","Derivaciones implantables o extensores de derivaciones para uso quirúrgico"
gtin_42295513,"42295513","Productos de malla o de barreras de tejido para uso quirúrgico"
gtin_42295514,"42295514","Láminas de silicona"
gtin_42295515,"42295515","Implantes de tejidos sintéticos"
gtin_42295516,"42295516","Implantes urológicos o sets"
gtin_42295517,"42295517","Extensores cardiovasculares"
gtin_42295518,"42295518","Protectores de ganchos"
gtin_42295519,"42295519","Kit de preparación para prótesis de pene"
gtin_42295520,"42295520","Kit de ventriculostomía"
gtin_42295521,"42295521","Implante gastrointestinal"
gtin_42295522,"42295522","Estimulador de nervios implantable"
gtin_42295523,"42295523","Implante o eslinga ginecológica"
gtin_42295524,"42295524","Lente intraocular iol"
gtin_42295525,"42295525","Implante de tejido biológico"
gtin_42295526,"42295526","Sistema de implantes de pelo"
gtin_42295600,"42295600","Productos y accesorios de drenaje de fluido cerebroespinal"
gtin_42295601,"42295601","Catéter o adaptador de drenaje ventricular cerebral"
gtin_42295602,"42295602","Bolsa o reservorio de drenaje ventricular cerebral externa"
gtin_42295603,"42295603","Drenaje de fluido cerebroespinal lumbar o kit"
gtin_42295800,"42295800","Sistemas y accesorios de termo - ablación quirúrgica"
gtin_42295801,"42295801","Casete de ablación térmica para uso quirúrgico"
gtin_42295802,"42295802","Set de tubos de ablación térmica para uso quirúrgico"
gtin_42295803,"42295803","Catéteres de ablación térmica para uso quirúrgico"
gtin_42295900,"42295900","Stents quirúrgicos"
gtin_42295901,"42295901","Stents gastrointestinales"
gtin_42295902,"42295902","Stents traqueales"
gtin_42295903,"42295903","Stents urológicos"
gtin_42295904,"42295904","Stents uterinos o vaginales"
gtin_42295905,"42295905","Endoprótesis o stents de pared o tubos"
gtin_42295906,"42295906","Stents esofágicos"
gtin_42296000,"42296000","Implantes cardiovasculares"
gtin_42296001,"42296001","Válvula aórtica"
gtin_42296002,"42296002","Conducto cardiovascular"
gtin_42296003,"42296003","Válvula mitral"
gtin_42296004,"42296004","Válvula tricúspide"
gtin_42296005,"42296005","Anillo de anuloplastia"
gtin_42296006,"42296006","Gancho vascular"
gtin_42296007,"42296007","Oclusor cardiovascular"
gtin_42296008,"42296008","Válvula pulmonar"
gtin_42296100,"42296100","Implantes neuroquirúrgicos"
gtin_42296101,"42296101","Clip implantable para aneurisma"
gtin_42296102,"42296102","Clip temporal para aneurisma"
gtin_42296103,"42296103","Reemplazo dural o dispositivo de reparación"
gtin_42296104,"42296104","Placa craneal o cubierta de orificio de broca"
gtin_42296105,"42296105","Malla craneal"
gtin_42296106,"42296106","Gancho de reparación de nervios"
gtin_42296107,"42296107","Pinza craneal"
gtin_42296200,"42296200","Equipo y accesorios de robótica quirúrgica y productos relacionados"
gtin_42296201,"42296201","Instrumentos robóticos de aplicación de clips para uso quirúrgico"
gtin_42296202,"42296202","Instrumentos robóticos de disección para uso quirúrgico"
gtin_42296203,"42296203","Instrumentos robóticos de electro cauterización para uso quirúrgico"
gtin_42296204,"42296204","Agarradores o fórceps robóticos para uso quirúrgico"
gtin_42296205,"42296205","Instrumentos robóticos de gancho para uso quirúrgico"
gtin_42296206,"42296206","Empujador de nudos o sistema de entrega robótico para uso quirúrgico"
gtin_42296207,"42296207","Conductor de aguja robótico para uso quirúrgico"
gtin_42296208,"42296208","Instrumento robótico de retracción para uso quirúrgico"
gtin_42296209,"42296209","Escalpelo y cuchilla robótica para uso quirúrgico"
gtin_42296210,"42296210","Tijeras robóticas para uso quirúrgico"
gtin_42296211,"42296211","Instrumento robótico de energía ultrasónica para uso quirúrgico"
gtin_42296212,"42296212","Trocar o funda u obturador o cánula robótica para uso quirúrgico"
gtin_42300000,"42300000","Suministros para formación y estudios de medicina"
gtin_42301500,"42301500","Ayudas para formación médica"
gtin_42301501,"42301501","Modelos humanos anatómicos para educación o entrenamiento médico"
gtin_42301502,"42301502","Maniquíes humanos anatómicos para educación o entrenamiento médico"
gtin_42301503,"42301503","Ayudas de entrenamiento para resucitación cardiopulmonar cpr"
gtin_42301504,"42301504","Kits para educación o entrenamiento médico"
gtin_42301505,"42301505","Portapapeles para enfermeras o médicos"
gtin_42301506,"42301506","Estetoscopios de doble audífono"
gtin_42301507,"42301507","Videos de entrenamiento para la educación del personal médico"
gtin_42301508,"42301508","Videos de operación o de instrucciones para equipos médicos"
gtin_42310000,"42310000","Productos para el cuidado de heridas"
gtin_42311500,"42311500","Vendas y vendajes y productos relacionados"
gtin_42311501,"42311501","Clips para vendajes o compresas"
gtin_42311502,"42311502","Kits de inicio de vendajes o compresas"
gtin_42311503,"42311503","Enrolladores de vendajes"
gtin_42311504,"42311504","Vendajes o compresas para el cuidado de quemaduras"
gtin_42311505,"42311505","Vendajes o compresas para uso general"
gtin_42311506,"42311506","Vendas o compresas de compresión o presión"
gtin_42311508,"42311508","Bandejas para compresas"
gtin_42311510,"42311510","Vendajes de espuma"
gtin_42311511,"42311511","Vendajes de gasa"
gtin_42311512,"42311512","Esponjas de gasa"
gtin_42311513,"42311513","Compresas de gel"
gtin_42311514,"42311514","Vendajes germicidas"
gtin_42311515,"42311515","Vendajes hidrocoloides"
gtin_42311517,"42311517","Adhesivos líquidos para vendajes o compresas"
gtin_42311518,"42311518","Parches o almohadillas para los ojos para uso médico"
gtin_42311519,"42311519","Tiras no adhesivas para uso médico"
gtin_42311520,"42311520","Cintas no adhesivas para uso médico"
gtin_42311521,"42311521","Compresas de presión negativa"
gtin_42311522,"42311522","Compresas oclusivas"
gtin_42311523,"42311523","Vendajes de pasta"
gtin_42311524,"42311524","Compresas de petrolato"
gtin_42311527,"42311527","Compresas de película transparente"
gtin_42311528,"42311528","Sistemas de compresas húmedas"
gtin_42311531,"42311531","Cubiertas para compresas"
gtin_42311537,"42311537","Tijeras para vendajes o sus suministros"
gtin_42311538,"42311538","Kits de hiperalimentación"
gtin_42311539,"42311539","Aplicadores de vendajes"
gtin_42311540,"42311540","Compresas de alginato"
gtin_42311541,"42311541","Compresas biológicas"
gtin_42311542,"42311542","Compresas de control de olor"
gtin_42311543,"42311543","Retenedor de vendajes"
gtin_42311600,"42311600","Agentes hemoestáticos tópicos exógenos"
gtin_42311601,"42311601","Esponjas de gelatina absorbible"
gtin_42311602,"42311602","Cera para huesos"
gtin_42311603,"42311603","Celulosa oxidada"
gtin_42311604,"42311604","Hemostáticos de colágeno micro fibrilar"
gtin_42311605,"42311605","Parche no absorbible de trombina"
gtin_42311700,"42311700","Cintas adhesivas médicas y quirúrgicas y productos relacionados para el uso en especialidades"
gtin_42311702,"42311702","Cintas umbilicales para bebés"
